platform,region,currency,price,plan_type,scraped_at
Spotify,Latvia,€,15.99,Duo,2026-04-03 03:18:15
Spotify,Latvia,€,19.99,Family,2026-04-03 03:18:15
Apple TV+,Latvia,$,14.99,Apple TV+ Monthly,2026-04-03 03:18:16
Shahid,Latvia,,,VIP | BigTime,2026-04-03 03:18:20
Shahid,Latvia,,,VIP Mobile,2026-04-03 03:18:20
Shahid,Latvia,,,VIP | Sports,2026-04-03 03:18:20
Shahid,Latvia,,,Ultimate | GoBX,2026-04-03 03:18:20
Shahid,Latvia,,,SPORTS | GoBX,2026-04-03 03:18:20
Shahid,Latvia,,,Ultimate,2026-04-03 03:18:20
Shahid,Latvia,,,VIP,2026-04-03 03:18:20
Shahid,Latvia,,,Sports,2026-04-03 03:18:20
Shahid,Latvia,,,Mobile,2026-04-03 03:18:20
Shahid,Latvia,,,Free,2026-04-03 03:18:20
Netflix,Latvia,,11.99,Premium,2026-04-03 03:18:22
Netflix,Latvia,,9.99,Standard,2026-04-03 03:18:22
Netflix,Latvia,,7.99,Basic,2026-04-03 03:18:22
Spotify,Moldova,US$,0,Individual,2026-04-03 03:18:16
Spotify,Moldova,US$,0,Student,2026-04-03 03:18:16
Spotify,Moldova,US$,7.49,Duo,2026-04-03 03:18:16
Spotify,Moldova,US$,9.49,Family,2026-04-03 03:18:16
Apple TV+,Moldova,US$,"7,99",Apple TV+ Monthly,2026-04-03 03:18:17
Shahid,Moldova,,,VIP | BigTime,2026-04-03 03:18:20
Shahid,Moldova,,,VIP Mobile,2026-04-03 03:18:20
Shahid,Moldova,,,VIP | Sports,2026-04-03 03:18:20
Shahid,Moldova,,,Ultimate | GoBX,2026-04-03 03:18:20
Shahid,Moldova,,,SPORTS | GoBX,2026-04-03 03:18:20
Shahid,Moldova,,,Ultimate,2026-04-03 03:18:20
Shahid,Moldova,,,VIP,2026-04-03 03:18:20
Shahid,Moldova,,,Sports,2026-04-03 03:18:20
Shahid,Moldova,,,Mobile,2026-04-03 03:18:20
Shahid,Moldova,,,Free,2026-04-03 03:18:20
Netflix,Moldova,,11.99,Premium,2026-04-03 03:18:22
Netflix,Moldova,,9.99,Standard,2026-04-03 03:18:22
Netflix,Moldova,,7.99,Basic,2026-04-03 03:18:22
Apple TV+,Chile,$,4.99,Apple TV+ Monthly,2026-04-03 03:18:18
Shahid,Chile,,,VIP | BigTime,2026-04-03 03:18:20
Shahid,Chile,,,VIP Mobile,2026-04-03 03:18:20
Shahid,Chile,,,VIP | Sports,2026-04-03 03:18:20
Shahid,Chile,,,Ultimate | GoBX,2026-04-03 03:18:20
Shahid,Chile,,,SPORTS | GoBX,2026-04-03 03:18:20
Shahid,Chile,,,Ultimate,2026-04-03 03:18:20
Shahid,Chile,,,VIP,2026-04-03 03:18:20
Shahid,Chile,,,Sports,2026-04-03 03:18:20
Shahid,Chile,,,Mobile,2026-04-03 03:18:20
Shahid,Chile,,,Free,2026-04-03 03:18:20
Netflix,Chile,$,"12,99",Premium,2026-04-03 03:18:22
Netflix,Chile,$,"9,99",Standard,2026-04-03 03:18:22
Netflix,Chile,$,"7,19",Basic,2026-04-03 03:18:22
Spotify,Colombia,$,0,Individual,2026-04-03 03:18:17
Spotify,Colombia,$,0,Estudiantes,2026-04-03 03:18:17
Spotify,Colombia,$,24.50,Duo,2026-04-03 03:18:17
Spotify,Colombia,$,30.50,Familiar,2026-04-03 03:18:17
Apple TV+,Colombia,$,29.90,Apple TV+ Monthly,2026-04-03 03:18:18
Shahid,Colombia,,,VIP | BigTime,2026-04-03 03:18:21
Shahid,Colombia,,,VIP Mobile,2026-04-03 03:18:21
Shahid,Colombia,,,VIP | Sports,2026-04-03 03:18:21
Shahid,Colombia,,,Ultimate | GoBX,2026-04-03 03:18:21
Shahid,Colombia,,,SPORTS | GoBX,2026-04-03 03:18:21
Shahid,Colombia,,,Ultimate,2026-04-03 03:18:21
Shahid,Colombia,,,VIP,2026-04-03 03:18:21
Shahid,Colombia,,,Sports,2026-04-03 03:18:21
Shahid,Colombia,,,Mobile,2026-04-03 03:18:21
Shahid,Colombia,,,Free,2026-04-03 03:18:21
Netflix,Colombia,,"44,90",Premium,2026-04-03 03:18:23
Netflix,Colombia,,"29,90",Standard,2026-04-03 03:18:23
Netflix,Colombia,,"18,90",Basic,2026-04-03 03:18:23
Apple TV+,Ecuador,$,"6,99",Apple TV+ Monthly,2026-04-03 03:18:18
Shahid,Ecuador,,,VIP | BigTime,2026-04-03 03:18:20
Shahid,Ecuador,,,VIP Mobile,2026-04-03 03:18:20
Shahid,Ecuador,,,VIP | Sports,2026-04-03 03:18:20
Shahid,Ecuador,,,Ultimate | GoBX,2026-04-03 03:18:20
Shahid,Ecuador,,,SPORTS | GoBX,2026-04-03 03:18:20
Shahid,Ecuador,,,Ultimate,2026-04-03 03:18:20
Shahid,Ecuador,,,VIP,2026-04-03 03:18:20
Shahid,Ecuador,,,Sports,2026-04-03 03:18:20
Shahid,Ecuador,,,Mobile,2026-04-03 03:18:20
Shahid,Ecuador,,,Free,2026-04-03 03:18:20
Netflix,Ecuador,$,11.99,Premium,2026-04-03 03:18:23
Netflix,Ecuador,$,8.99,Standard,2026-04-03 03:18:23
Netflix,Ecuador,$,5.99,Basic,2026-04-03 03:18:23
Shahid,Peru,,,VIP | BigTime,2026-04-03 03:18:21
Shahid,Peru,,,VIP Mobile,2026-04-03 03:18:21
Shahid,Peru,,,VIP | Sports,2026-04-03 03:18:21
Shahid,Peru,,,Ultimate | GoBX,2026-04-03 03:18:21
Shahid,Peru,,,SPORTS | GoBX,2026-04-03 03:18:21
Shahid,Peru,,,Ultimate,2026-04-03 03:18:21
Shahid,Peru,,,VIP,2026-04-03 03:18:21
Shahid,Peru,,,Sports,2026-04-03 03:18:21
Shahid,Peru,,,Mobile,2026-04-03 03:18:21
Shahid,Peru,,,Free,2026-04-03 03:18:21
Netflix,Peru,PEN,52.90,Premium,2026-04-03 03:18:23
Netflix,Peru,PEN,40.90,Standard,2026-04-03 03:18:23
Netflix,Peru,PEN,28.90,Basic,2026-04-03 03:18:23
Shahid,Costa Rica,,,VIP | BigTime,2026-04-03 03:18:22
Shahid,Costa Rica,,,VIP Mobile,2026-04-03 03:18:22
Shahid,Costa Rica,,,VIP | Sports,2026-04-03 03:18:22
Shahid,Costa Rica,,,Ultimate | GoBX,2026-04-03 03:18:22
Shahid,Costa Rica,,,SPORTS | GoBX,2026-04-03 03:18:22
Shahid,Costa Rica,,,Ultimate,2026-04-03 03:18:22
Shahid,Costa Rica,,,VIP,2026-04-03 03:18:22
Shahid,Costa Rica,,,Sports,2026-04-03 03:18:22
Shahid,Costa Rica,,,Mobile,2026-04-03 03:18:22
Shahid,Costa Rica,,,Free,2026-04-03 03:18:22
Netflix,Costa Rica,$,17.99,Premium,2026-04-03 03:18:24
Netflix,Costa Rica,$,14.99,Standard,2026-04-03 03:18:24
Netflix,Costa Rica,$,9.99,Basic,2026-04-03 03:18:24
Shahid,Guatemala,,,VIP | BigTime,2026-04-03 03:18:22
Shahid,Guatemala,,,VIP Mobile,2026-04-03 03:18:22
Shahid,Guatemala,,,VIP | Sports,2026-04-03 03:18:22
Shahid,Guatemala,,,Ultimate | GoBX,2026-04-03 03:18:22
Shahid,Guatemala,,,SPORTS | GoBX,2026-04-03 03:18:22
Shahid,Guatemala,,,Ultimate,2026-04-03 03:18:22
Shahid,Guatemala,,,VIP,2026-04-03 03:18:22
Shahid,Guatemala,,,Sports,2026-04-03 03:18:22
Shahid,Guatemala,,,Mobile,2026-04-03 03:18:22
Shahid,Guatemala,,,Free,2026-04-03 03:18:22
Netflix,Guatemala,$,13.99,Premium,2026-04-03 03:18:24
Netflix,Guatemala,$,9.99,Standard,2026-04-03 03:18:24
Netflix,Guatemala,$,6.99,Basic,2026-04-03 03:18:24
Shahid,Panama,,,VIP | BigTime,2026-04-03 03:18:22
Shahid,Panama,,,VIP Mobile,2026-04-03 03:18:22
Shahid,Panama,,,VIP | Sports,2026-04-03 03:18:22
Shahid,Panama,,,Ultimate | GoBX,2026-04-03 03:18:22
Shahid,Panama,,,SPORTS | GoBX,2026-04-03 03:18:22
Shahid,Panama,,,Ultimate,2026-04-03 03:18:22
Shahid,Panama,,,VIP,2026-04-03 03:18:22
Shahid,Panama,,,Sports,2026-04-03 03:18:22
Shahid,Panama,,,Mobile,2026-04-03 03:18:22
Shahid,Panama,,,Free,2026-04-03 03:18:22
Netflix,Panama,$,13.99,Premium,2026-04-03 03:18:24
Netflix,Panama,$,9.99,Standard,2026-04-03 03:18:24
Netflix,Panama,$,5.99,Basic,2026-04-03 03:18:24
Shahid,Paraguay,,,VIP | BigTime,2026-04-03 03:18:22
Shahid,Paraguay,,,VIP Mobile,2026-04-03 03:18:22
Shahid,Paraguay,,,VIP | Sports,2026-04-03 03:18:22
Shahid,Paraguay,,,Ultimate | GoBX,2026-04-03 03:18:22
Shahid,Paraguay,,,SPORTS | GoBX,2026-04-03 03:18:22
Shahid,Paraguay,,,Ultimate,2026-04-03 03:18:22
Shahid,Paraguay,,,VIP,2026-04-03 03:18:22
Shahid,Paraguay,,,Sports,2026-04-03 03:18:22
Shahid,Paraguay,,,Mobile,2026-04-03 03:18:22
Shahid,Paraguay,,,Free,2026-04-03 03:18:22
Netflix,Paraguay,$,7.99,Premium,2026-04-03 03:18:24
Netflix,Paraguay,$,5.99,Standard,2026-04-03 03:18:24
Netflix,Paraguay,$,3.99,Basic,2026-04-03 03:18:24
Shahid,Bolivia,,,VIP | BigTime,2026-04-03 03:18:22
Shahid,Bolivia,,,VIP Mobile,2026-04-03 03:18:22
Shahid,Bolivia,,,VIP | Sports,2026-04-03 03:18:22
Shahid,Bolivia,,,Ultimate | GoBX,2026-04-03 03:18:22
Shahid,Bolivia,,,SPORTS | GoBX,2026-04-03 03:18:22
Shahid,Bolivia,,,Ultimate,2026-04-03 03:18:22
Shahid,Bolivia,,,VIP,2026-04-03 03:18:22
Shahid,Bolivia,,,Sports,2026-04-03 03:18:22
Shahid,Bolivia,,,Mobile,2026-04-03 03:18:22
Shahid,Bolivia,,,Free,2026-04-03 03:18:22
Netflix,Bolivia,$,7.99,Premium,2026-04-03 03:18:24
Netflix,Bolivia,$,5.99,Standard,2026-04-03 03:18:24
Netflix,Bolivia,$,3.99,Basic,2026-04-03 03:18:24
Shahid,Honduras,,,VIP | BigTime,2026-04-03 03:18:23
Shahid,Honduras,,,VIP Mobile,2026-04-03 03:18:23
Shahid,Honduras,,,VIP | Sports,2026-04-03 03:18:23
Shahid,Honduras,,,Ultimate | GoBX,2026-04-03 03:18:23
Shahid,Honduras,,,SPORTS | GoBX,2026-04-03 03:18:23
Shahid,Honduras,,,Ultimate,2026-04-03 03:18:23
Shahid,Honduras,,,VIP,2026-04-03 03:18:23
Shahid,Honduras,,,Sports,2026-04-03 03:18:23
Shahid,Honduras,,,Mobile,2026-04-03 03:18:23
Shahid,Honduras,,,Free,2026-04-03 03:18:23
Netflix,Honduras,$,13.99,Premium,2026-04-03 03:18:25
Netflix,Honduras,$,9.99,Standard,2026-04-03 03:18:25
Netflix,Honduras,$,6.99,Basic,2026-04-03 03:18:25
Apple TV+,El Salvador,$,6.99,Apple TV+ Monthly,2026-04-03 03:18:21
Shahid,El Salvador,,,VIP | BigTime,2026-04-03 03:18:23
Shahid,El Salvador,,,VIP Mobile,2026-04-03 03:18:23
Shahid,El Salvador,,,VIP | Sports,2026-04-03 03:18:23
Shahid,El Salvador,,,Ultimate | GoBX,2026-04-03 03:18:23
Shahid,El Salvador,,,SPORTS | GoBX,2026-04-03 03:18:23
Shahid,El Salvador,,,Ultimate,2026-04-03 03:18:23
Shahid,El Salvador,,,VIP,2026-04-03 03:18:23
Shahid,El Salvador,,,Sports,2026-04-03 03:18:23
Shahid,El Salvador,,,Mobile,2026-04-03 03:18:23
Shahid,El Salvador,,,Free,2026-04-03 03:18:23
Netflix,El Salvador,$,13.99,Premium,2026-04-03 03:18:25
Netflix,El Salvador,$,9.99,Standard,2026-04-03 03:18:25
Netflix,El Salvador,$,6.99,Basic,2026-04-03 03:18:25
Spotify,Venezuela,,,Individual,2026-04-03 03:18:18
Spotify,Venezuela,,,Estudiantes,2026-04-03 03:18:18
Spotify,Venezuela,,,Duo,2026-04-03 03:18:18
Spotify,Venezuela,,,Familiar,2026-04-03 03:18:18
Shahid,Venezuela,,,VIP | BigTime,2026-04-03 03:18:23
Shahid,Venezuela,,,VIP Mobile,2026-04-03 03:18:23
Shahid,Venezuela,,,VIP | Sports,2026-04-03 03:18:23
Shahid,Venezuela,,,Ultimate | GoBX,2026-04-03 03:18:23
Shahid,Venezuela,,,SPORTS | GoBX,2026-04-03 03:18:23
Shahid,Venezuela,,,Ultimate,2026-04-03 03:18:23
Shahid,Venezuela,,,VIP,2026-04-03 03:18:23
Shahid,Venezuela,,,Sports,2026-04-03 03:18:23
Shahid,Venezuela,,,Mobile,2026-04-03 03:18:23
Shahid,Venezuela,,,Free,2026-04-03 03:18:23
Netflix,Venezuela,$,7.99,Premium,2026-04-03 03:18:25
Netflix,Venezuela,$,5.99,Standard,2026-04-03 03:18:25
Netflix,Venezuela,$,3.99,Basic,2026-04-03 03:18:25
Apple TV+,Dominican Republic,US$,6.99,Apple TV+ Monthly,2026-04-03 03:18:22
Shahid,Dominican Republic,,,VIP | BigTime,2026-04-03 03:18:24
Shahid,Dominican Republic,,,VIP Mobile,2026-04-03 03:18:24
Shahid,Dominican Republic,,,VIP | Sports,2026-04-03 03:18:24
Shahid,Dominican Republic,,,Ultimate | GoBX,2026-04-03 03:18:24
Shahid,Dominican Republic,,,SPORTS | GoBX,2026-04-03 03:18:24
Shahid,Dominican Republic,,,Ultimate,2026-04-03 03:18:24
Shahid,Dominican Republic,,,VIP,2026-04-03 03:18:24
Shahid,Dominican Republic,,,Sports,2026-04-03 03:18:24
Shahid,Dominican Republic,,,Mobile,2026-04-03 03:18:24
Shahid,Dominican Republic,,,Free,2026-04-03 03:18:24
Netflix,Dominican Republic,$,13.99,Premium,2026-04-03 03:18:26
Netflix,Dominican Republic,$,9.99,Standard,2026-04-03 03:18:26
Netflix,Dominican Republic,$,6.99,Basic,2026-04-03 03:18:26
Apple TV+,Puerto Rico,$,12.99,Apple TV+ Monthly,2026-04-03 03:18:22
Shahid,Puerto Rico,,,VIP | BigTime,2026-04-03 03:18:23
Shahid,Puerto Rico,,,VIP Mobile,2026-04-03 03:18:23
Shahid,Puerto Rico,,,VIP | Sports,2026-04-03 03:18:23
Shahid,Puerto Rico,,,Ultimate | GoBX,2026-04-03 03:18:23
Shahid,Puerto Rico,,,SPORTS | GoBX,2026-04-03 03:18:23
Shahid,Puerto Rico,,,Ultimate,2026-04-03 03:18:23
Shahid,Puerto Rico,,,VIP,2026-04-03 03:18:23
Shahid,Puerto Rico,,,Sports,2026-04-03 03:18:23
Shahid,Puerto Rico,,,Mobile,2026-04-03 03:18:23
Shahid,Puerto Rico,,,Free,2026-04-03 03:18:23
Netflix,Puerto Rico,$,26.99,Premium,2026-04-03 03:18:26
Netflix,Puerto Rico,$,8.99,Standard with ads,2026-04-03 03:18:26
Netflix,Puerto Rico,$,19.99,Standard,2026-04-03 03:18:26
Shahid,Nicaragua,,,VIP | BigTime,2026-04-03 03:18:24
Shahid,Nicaragua,,,VIP Mobile,2026-04-03 03:18:24
Shahid,Nicaragua,,,VIP | Sports,2026-04-03 03:18:24
Shahid,Nicaragua,,,Ultimate | GoBX,2026-04-03 03:18:24
Shahid,Nicaragua,,,SPORTS | GoBX,2026-04-03 03:18:24
Shahid,Nicaragua,,,Ultimate,2026-04-03 03:18:24
Shahid,Nicaragua,,,VIP,2026-04-03 03:18:24
Shahid,Nicaragua,,,Sports,2026-04-03 03:18:24
Shahid,Nicaragua,,,Mobile,2026-04-03 03:18:24
Shahid,Nicaragua,,,Free,2026-04-03 03:18:24
Netflix,Nicaragua,$,9.99,Premium,2026-04-03 03:18:27
Netflix,Nicaragua,$,6.99,Standard,2026-04-03 03:18:27
Netflix,Nicaragua,$,4.99,Basic,2026-04-03 03:18:27
Apple TV+,Jamaica,$,12.99,Apple TV+ Monthly,2026-04-03 03:18:22
Shahid,Jamaica,,,VIP | BigTime,2026-04-03 03:18:24
Shahid,Jamaica,,,VIP Mobile,2026-04-03 03:18:24
Shahid,Jamaica,,,VIP | Sports,2026-04-03 03:18:24
Shahid,Jamaica,,,Ultimate | GoBX,2026-04-03 03:18:24
Shahid,Jamaica,,,SPORTS | GoBX,2026-04-03 03:18:24
Shahid,Jamaica,,,Ultimate,2026-04-03 03:18:24
Shahid,Jamaica,,,VIP,2026-04-03 03:18:24
Shahid,Jamaica,,,Sports,2026-04-03 03:18:24
Shahid,Jamaica,,,Mobile,2026-04-03 03:18:24
Shahid,Jamaica,,,Free,2026-04-03 03:18:24
Netflix,Jamaica,$,9.99,Premium,2026-04-03 03:18:26
Netflix,Jamaica,$,6.99,Standard,2026-04-03 03:18:26
Netflix,Jamaica,$,4.99,Basic,2026-04-03 03:18:26
Apple TV+,Guyana,$,12.99,Apple TV+ Monthly,2026-04-03 03:18:24
Shahid,Guyana,,,VIP | BigTime,2026-04-03 03:18:25
Shahid,Guyana,,,VIP Mobile,2026-04-03 03:18:25
Shahid,Guyana,,,VIP | Sports,2026-04-03 03:18:25
Shahid,Guyana,,,Ultimate | GoBX,2026-04-03 03:18:25
Shahid,Guyana,,,SPORTS | GoBX,2026-04-03 03:18:25
Shahid,Guyana,,,Ultimate,2026-04-03 03:18:25
Shahid,Guyana,,,VIP,2026-04-03 03:18:25
Shahid,Guyana,,,Sports,2026-04-03 03:18:25
Shahid,Guyana,,,Mobile,2026-04-03 03:18:25
Shahid,Guyana,,,Free,2026-04-03 03:18:25
Netflix,Guyana,$,7.99,Premium,2026-04-03 03:18:28
Netflix,Guyana,$,5.99,Standard,2026-04-03 03:18:28
Netflix,Guyana,$,3.99,Basic,2026-04-03 03:18:28
Spotify,Belize,US$,0,Individual,2026-04-03 03:18:23
Spotify,Belize,US$,0,Student,2026-04-03 03:18:23
Spotify,Belize,US$,8.99,Duo,2026-04-03 03:18:23
Spotify,Belize,US$,11.49,Family,2026-04-03 03:18:23
Apple TV+,Belize,US$,6.99,Apple TV+ Monthly,2026-04-03 03:18:23
Shahid,Belize,,,VIP | BigTime,2026-04-03 03:18:25
Shahid,Belize,,,VIP Mobile,2026-04-03 03:18:25
Shahid,Belize,,,VIP | Sports,2026-04-03 03:18:25
Shahid,Belize,,,Ultimate | GoBX,2026-04-03 03:18:25
Shahid,Belize,,,SPORTS | GoBX,2026-04-03 03:18:25
Shahid,Belize,,,Ultimate,2026-04-03 03:18:25
Shahid,Belize,,,VIP,2026-04-03 03:18:25
Shahid,Belize,,,Sports,2026-04-03 03:18:25
Shahid,Belize,,,Mobile,2026-04-03 03:18:25
Shahid,Belize,,,Free,2026-04-03 03:18:25
Netflix,Belize,$,7.99,Premium,2026-04-03 03:18:28
Netflix,Belize,$,5.99,Standard,2026-04-03 03:18:28
Netflix,Belize,$,3.99,Basic,2026-04-03 03:18:28
Apple TV+,Barbados,$,12.99,Apple TV+ Monthly,2026-04-03 03:18:24
Shahid,Barbados,,,VIP | BigTime,2026-04-03 03:18:25
Shahid,Barbados,,,VIP Mobile,2026-04-03 03:18:25
Shahid,Barbados,,,VIP | Sports,2026-04-03 03:18:25
Shahid,Barbados,,,Ultimate | GoBX,2026-04-03 03:18:25
Shahid,Barbados,,,SPORTS | GoBX,2026-04-03 03:18:25
Shahid,Barbados,,,Ultimate,2026-04-03 03:18:25
Shahid,Barbados,,,VIP,2026-04-03 03:18:25
Shahid,Barbados,,,Sports,2026-04-03 03:18:25
Shahid,Barbados,,,Mobile,2026-04-03 03:18:25
Shahid,Barbados,,,Free,2026-04-03 03:18:25
Netflix,Barbados,$,18.79,Premium,2026-04-03 03:18:28
Netflix,Barbados,$,15.29,Standard,2026-04-03 03:18:28
Netflix,Barbados,$,10.59,Basic,2026-04-03 03:18:28
Apple TV+,Trinidad and Tobago,US$,6.99,Apple TV+ Monthly,2026-04-03 03:18:23
Shahid,Trinidad and Tobago,,,VIP | BigTime,2026-04-03 03:18:26
Shahid,Trinidad and Tobago,,,VIP Mobile,2026-04-03 03:18:26
Shahid,Trinidad and Tobago,,,VIP | Sports,2026-04-03 03:18:26
Shahid,Trinidad and Tobago,,,Ultimate | GoBX,2026-04-03 03:18:26
Shahid,Trinidad and Tobago,,,SPORTS | GoBX,2026-04-03 03:18:26
Shahid,Trinidad and Tobago,,,Ultimate,2026-04-03 03:18:26
Shahid,Trinidad and Tobago,,,VIP,2026-04-03 03:18:26
Shahid,Trinidad and Tobago,,,Sports,2026-04-03 03:18:26
Shahid,Trinidad and Tobago,,,Mobile,2026-04-03 03:18:26
Shahid,Trinidad and Tobago,,,Free,2026-04-03 03:18:26
Netflix,Trinidad and Tobago,$,19.99,Premium,2026-04-03 03:18:28
Netflix,Trinidad and Tobago,$,15.49,Standard,2026-04-03 03:18:28
Netflix,Trinidad and Tobago,$,10.99,Basic,2026-04-03 03:18:28
Apple TV+,Nigeria,$,12.99,Apple TV+ Monthly,2026-04-03 03:18:24
Shahid,Nigeria,,,VIP | BigTime,2026-04-03 03:18:26
Shahid,Nigeria,,,VIP Mobile,2026-04-03 03:18:26
Shahid,Nigeria,,,VIP | Sports,2026-04-03 03:18:26
Shahid,Nigeria,,,Ultimate | GoBX,2026-04-03 03:18:26
Shahid,Nigeria,,,SPORTS | GoBX,2026-04-03 03:18:26
Shahid,Nigeria,,,Ultimate,2026-04-03 03:18:26
Shahid,Nigeria,,,VIP,2026-04-03 03:18:26
Shahid,Nigeria,,,Sports,2026-04-03 03:18:26
Shahid,Nigeria,,,Mobile,2026-04-03 03:18:26
Shahid,Nigeria,,,Free,2026-04-03 03:18:26
Netflix,Nigeria,,"8,50",Premium,2026-04-03 03:18:28
Netflix,Nigeria,,"6,50",Standard,2026-04-03 03:18:28
Netflix,Nigeria,,"4,00",Basic,2026-04-03 03:18:28
Apple TV+,Bahamas,US$,7.99,Apple TV+ Monthly,2026-04-03 03:18:24
Shahid,Bahamas,,,VIP | BigTime,2026-04-03 03:18:26
Shahid,Bahamas,,,VIP Mobile,2026-04-03 03:18:26
Shahid,Bahamas,,,VIP | Sports,2026-04-03 03:18:26
Shahid,Bahamas,,,Ultimate | GoBX,2026-04-03 03:18:26
Shahid,Bahamas,,,SPORTS | GoBX,2026-04-03 03:18:26
Shahid,Bahamas,,,Ultimate,2026-04-03 03:18:26
Shahid,Bahamas,,,VIP,2026-04-03 03:18:26
Shahid,Bahamas,,,Sports,2026-04-03 03:18:26
Shahid,Bahamas,,,Mobile,2026-04-03 03:18:26
Shahid,Bahamas,,,Free,2026-04-03 03:18:26
Netflix,Bahamas,$,19.99,Premium,2026-04-03 03:18:29
Netflix,Bahamas,$,15.49,Standard,2026-04-03 03:18:29
Netflix,Bahamas,$,10.99,Basic,2026-04-03 03:18:29
Spotify,Suriname,US$,0,Individual,2026-04-03 03:18:23
Spotify,Suriname,US$,0,Student,2026-04-03 03:18:23
Spotify,Suriname,US$,8.99,Duo,2026-04-03 03:18:23
Spotify,Suriname,US$,11.49,Family,2026-04-03 03:18:23
Apple TV+,Suriname,$,12.99,Apple TV+ Monthly,2026-04-03 03:18:24
Shahid,Suriname,,,VIP | BigTime,2026-04-03 03:18:26
Shahid,Suriname,,,VIP Mobile,2026-04-03 03:18:26
Shahid,Suriname,,,VIP | Sports,2026-04-03 03:18:26
Shahid,Suriname,,,Ultimate | GoBX,2026-04-03 03:18:26
Shahid,Suriname,,,SPORTS | GoBX,2026-04-03 03:18:26
Shahid,Suriname,,,Ultimate,2026-04-03 03:18:26
Shahid,Suriname,,,VIP,2026-04-03 03:18:26
Shahid,Suriname,,,Sports,2026-04-03 03:18:26
Shahid,Suriname,,,Mobile,2026-04-03 03:18:26
Shahid,Suriname,,,Free,2026-04-03 03:18:26
Netflix,Suriname,$,7.99,Premium,2026-04-03 03:18:29
Netflix,Suriname,$,5.99,Standard,2026-04-03 03:18:29
Netflix,Suriname,$,3.99,Basic,2026-04-03 03:18:29
Spotify,Kenya,,,Individual,2026-04-03 03:18:23
Spotify,Kenya,,,Student,2026-04-03 03:18:23
Spotify,Kenya,,,Duo,2026-04-03 03:18:23
Spotify,Kenya,,,Family,2026-04-03 03:18:23
Apple TV+,Kenya,$,12.99,Apple TV+ Monthly,2026-04-03 03:18:24
Shahid,Kenya,,,VIP | BigTime,2026-04-03 03:18:26
Shahid,Kenya,,,VIP Mobile,2026-04-03 03:18:26
Shahid,Kenya,,,VIP | Sports,2026-04-03 03:18:26
Shahid,Kenya,,,Ultimate | GoBX,2026-04-03 03:18:26
Shahid,Kenya,,,SPORTS | GoBX,2026-04-03 03:18:26
Shahid,Kenya,,,Ultimate,2026-04-03 03:18:26
Shahid,Kenya,,,VIP,2026-04-03 03:18:26
Shahid,Kenya,,,Sports,2026-04-03 03:18:26
Shahid,Kenya,,,Mobile,2026-04-03 03:18:26
Shahid,Kenya,,,Free,2026-04-03 03:18:26
Netflix,Kenya,,"1,10",Premium,2026-04-03 03:18:29
Netflix,Kenya,,700,Standard,2026-04-03 03:18:29
Netflix,Kenya,,300,Basic,2026-04-03 03:18:29
Apple TV+,Ghana,US$,7.99,Apple TV+ Monthly,2026-04-03 03:18:25
Shahid,Ghana,,,VIP | BigTime,2026-04-03 03:18:27
Shahid,Ghana,,,VIP Mobile,2026-04-03 03:18:27
Shahid,Ghana,,,VIP | Sports,2026-04-03 03:18:27
Shahid,Ghana,,,Ultimate | GoBX,2026-04-03 03:18:27
Shahid,Ghana,,,SPORTS | GoBX,2026-04-03 03:18:27
Shahid,Ghana,,,Ultimate,2026-04-03 03:18:27
Shahid,Ghana,,,VIP,2026-04-03 03:18:27
Shahid,Ghana,,,Sports,2026-04-03 03:18:27
Shahid,Ghana,,,Mobile,2026-04-03 03:18:27
Shahid,Ghana,,,Free,2026-04-03 03:18:27
Netflix,Ghana,$,9.99,Premium,2026-04-03 03:18:29
Netflix,Ghana,$,7.99,Standard,2026-04-03 03:18:29
Netflix,Ghana,$,3.99,Basic,2026-04-03 03:18:29
Apple TV+,Zimbabwe,US$,7.99,Apple TV+ Monthly,2026-04-03 03:18:26
Shahid,Zimbabwe,,,VIP | BigTime,2026-04-03 03:18:27
Shahid,Zimbabwe,,,VIP Mobile,2026-04-03 03:18:27
Shahid,Zimbabwe,,,VIP | Sports,2026-04-03 03:18:27
Shahid,Zimbabwe,,,Ultimate | GoBX,2026-04-03 03:18:27
Shahid,Zimbabwe,,,SPORTS | GoBX,2026-04-03 03:18:27
Shahid,Zimbabwe,,,Ultimate,2026-04-03 03:18:27
Shahid,Zimbabwe,,,VIP,2026-04-03 03:18:27
Shahid,Zimbabwe,,,Sports,2026-04-03 03:18:27
Shahid,Zimbabwe,,,Mobile,2026-04-03 03:18:27
Shahid,Zimbabwe,,,Free,2026-04-03 03:18:27
Netflix,Zimbabwe,$,9.99,Premium,2026-04-03 03:18:29
Netflix,Zimbabwe,$,7.99,Standard,2026-04-03 03:18:29
Netflix,Zimbabwe,$,3.99,Basic,2026-04-03 03:18:29
Spotify,Uganda,,,Individual,2026-04-03 03:18:24
Spotify,Uganda,,,Student,2026-04-03 03:18:24
Spotify,Uganda,,,Duo,2026-04-03 03:18:24
Spotify,Uganda,,,Family,2026-04-03 03:18:24
Apple TV+,Uganda,US$,7.99,Apple TV+ Monthly,2026-04-03 03:18:26
Shahid,Uganda,,,VIP | BigTime,2026-04-03 03:18:27
Shahid,Uganda,,,VIP Mobile,2026-04-03 03:18:27
Shahid,Uganda,,,VIP | Sports,2026-04-03 03:18:27
Shahid,Uganda,,,Ultimate | GoBX,2026-04-03 03:18:27
